id,doi_url,title,path
evidence_import_refs_2025_09_12_10_1097_ede_0b013e3181c30fb2,https://doi.org/10.1097/EDE.0b013e3181c30fb2,Assessing the Performance of Prediction Models,evidence/evidence_import_refs_2025_09_12_10_1097_ede_0b013e3181c30fb2.md
evidence_import_refs_2025_09_12_10_1097_j_pain_0000000000000507,https://doi.org/10.1097/j.pain.0000000000000507,Do we need a third mechanistic descriptor for chronic pain states?,evidence/evidence_import_refs_2025_09_12_10_1097_j_pain_0000000000000507.md
evidence_import_refs_2025_09_12_10_1097_phm_0b013e3182971321,https://doi.org/10.1097/PHM.0b013e3182971321,Improving Treadmill Performance in Patients with Lumbar Stenosis,evidence/evidence_import_refs_2025_09_12_10_1097_phm_0b013e3182971321.md
evidence_import_refs_2025_09_12_10_1111_acem_12811,https://doi.org/10.1111/acem.12811,"An Observational Study of 2,248 Patients Presenting With Headache, Suggestive of Subarachnoid Hemorrhage, Who Received Lumbar Punctures Following Normal Computed Tomography of the Head",evidence/evidence_import_refs_2025_09_12_10_1111_acem_12811.md
evidence_import_refs_2025_09_12_10_1111_acem_13011,https://doi.org/10.1111/acem.13011,Techniques for Improving Video Laryngoscopy With a Hyperangulated Blade,evidence/evidence_import_refs_2025_09_12_10_1111_acem_13011.md
evidence_import_refs_2025_09_12_10_1111_cpf_12186,https://doi.org/10.1111/cpf.12186,Responses to static stretching are dependent on stretch intensity and duration,evidence/evidence_import_refs_2025_09_12_10_1111_cpf_12186.md
evidence_import_refs_2025_09_12_10_1111_cpf_12263,https://doi.org/10.1111/cpf.12263,Unilateral static and dynamic hamstrings stretching increases contralateral hip flexion range of motion,evidence/evidence_import_refs_2025_09_12_10_1111_cpf_12263.md
evidence_import_refs_2025_09_12_10_1111_ene_13166,https://doi.org/10.1111/ene.13166,"Chiropractic spinal manipulative therapy for migraine: a three‐armed, single‐blinded, placebo, randomized controlled trial",evidence/evidence_import_refs_2025_09_12_10_1111_ene_13166.md
evidence_import_refs_2025_09_12_10_1111_iep_12029,https://doi.org/10.1111/iep.12029,Continuum model of tendon pathology – where are we now?,evidence/evidence_import_refs_2025_09_12_10_1111_iep_12029.md
evidence_import_refs_2025_09_12_10_1111_j_1526_4610_2009_01550_x,https://doi.org/10.1111/j.1526-4610.2009.01550.x,"Lack of Efficacy of Manual Therapy in Children and Adolescents With Suspected Cervicogenic Headache: Results of a Prospective, Randomized, Placebo‐Controlled, and Blinded Trial",evidence/evidence_import_refs_2025_09_12_10_1111_j_1526_4610_2009_01550_x.md
evidence_import_refs_2025_09_12_10_1111_papr_12253,https://doi.org/10.1111/papr.12253,Treatment Considerations for Cancer Pain: A Global Perspective,evidence/evidence_import_refs_2025_09_12_10_1111_papr_12253.md
evidence_import_refs_2025_09_12_10_1111_pme_12052,https://doi.org/10.1111/pme.12052,"Not a Placebo, but Is It Effective?",evidence/evidence_import_refs_2025_09_12_10_1111_pme_12052.md
evidence_import_refs_2025_09_12_10_1111_sms_12111,https://doi.org/10.1111/sms.12111,Effect of a 5‐week static stretching program on hardness of the gastrocnemius muscle,evidence/evidence_import_refs_2025_09_12_10_1111_sms_12111.md
evidence_import_refs_2025_09_12_10_1111_sms_12957,https://doi.org/10.1111/sms.12957,Can chronic stretching change the muscle‐tendon mechanical properties? A review,evidence/evidence_import_refs_2025_09_12_10_1111_sms_12957.md
evidence_import_refs_2025_09_12_10_1136_acupmed_2013_010410,https://doi.org/10.1136/acupmed-2013-010410,Acupuncture with Non-Steroidal Anti-Inflammatory Drugs (Nsaids) versus Acupuncture Or Nsaids Alone for the Treatment of Chronic Neck Pain: An Assessor-Blinded Randomised Controlled Pilot Study,evidence/evidence_import_refs_2025_09_12_10_1136_acupmed_2013_010410.md
evidence_import_refs_2025_09_12_10_1136_bjsm_2007_038406,https://doi.org/10.1136/bjsm.2007.038406,Physical examination tests of the shoulder: a systematic review with meta-analysis of individual tests,evidence/evidence_import_refs_2025_09_12_10_1136_bjsm_2007_038406.md
evidence_import_refs_2025_09_12_10_1136_bjsm_2008_051193,https://doi.org/10.1136/bjsm.2008.051193,Is tendon pathology a continuum? A pathology model to explain the clinical presentation of load-induced tendinopathy,evidence/evidence_import_refs_2025_09_12_10_1136_bjsm_2008_051193.md
evidence_import_refs_2025_09_12_10_1136_bjsm_2011_084079,https://doi.org/10.1136/bjsm.2011.084079,Risk factors for patellar tendinopathy: a systematic review of the literature,evidence/evidence_import_refs_2025_09_12_10_1136_bjsm_2011_084079.md
evidence_import_refs_2025_09_12_10_1136_bjsm_36_6_392,https://doi.org/10.1136/bjsm.36.6.392,Understanding tendinopathies: Figure 1,evidence/evidence_import_refs_2025_09_12_10_1136_bjsm_36_6_392.md
evidence_import_refs_2025_09_12_10_1136_bjsports_2011_090414,https://doi.org/10.1136/bjsports-2011-090414,Is compressive load a factor in the development of tendinopathy?,evidence/evidence_import_refs_2025_09_12_10_1136_bjsports_2011_090414.md
evidence_import_refs_2025_09_12_10_1136_bjsports_2016_096458,https://doi.org/10.1136/bjsports-2016-096458,Interventions to increase adherence to therapeutic exercise in older adults with low back pain and/or hip/knee osteoarthritis: a systematic review and meta-analysis,evidence/evidence_import_refs_2025_09_12_10_1136_bjsports_2016_096458.md
evidence_import_refs_2025_09_12_10_1136_bjsports_2017_098983,https://doi.org/10.1136/bjsports-2017-098983,Musculoskeletal pain and exercise—challenging existing paradigms and introducing new,evidence/evidence_import_refs_2025_09_12_10_1136_bjsports_2017_098983.md
evidence_import_refs_2025_09_12_10_1136_bjsports_2018_099198,https://doi.org/10.1136/bjsports-2018-099198,Is it time to reframe how we care for people with non-traumatic musculoskeletal pain?,evidence/evidence_import_refs_2025_09_12_10_1136_bjsports_2018_099198.md
evidence_import_refs_2025_09_12_10_1136_bjsports_2018_099747,https://doi.org/10.1136/bjsports-2018-099747,How strong is the evidence that conservative treatment reduces pain and improves function in individuals with patellar tendinopathy? A systematic review of randomised controlled trials including GRADE recommendations,evidence/evidence_import_refs_2025_09_12_10_1136_bjsports_2018_099747.md
evidence_import_refs_2025_09_12_10_1136_bjsports_2018_099878,https://doi.org/10.1136/bjsports-2018-099878,What does best practice care for musculoskeletal pain look like? Eleven consistent recommendations from high-quality clinical practice guidelines: systematic review,evidence/evidence_import_refs_2025_09_12_10_1136_bjsports_2018_099878.md
evidence_import_refs_2025_09_12_10_1136_bjsports_2020_102216,https://doi.org/10.1136/bjsports-2020-102216,"Subacromial decompression versus diagnostic arthroscopy for shoulder impingement: a 5-year follow-up of a randomised, placebo surgery controlled clinical trial",evidence/evidence_import_refs_2025_09_12_10_1136_bjsports_2020_102216.md
evidence_import_refs_2025_09_12_10_1136_bjsports_2024_109380,https://doi.org/10.1136/bjsports-2024-109380,How much running is too much? Identifying high-risk running sessions in a 5200-person cohort study,evidence/evidence_import_refs_2025_09_12_10_1136_bjsports_2024_109380.md
evidence_import_refs_2025_09_12_10_1136_bmj_b2535,https://doi.org/10.1136/bmj.b2535,Preferred reporting items for systematic reviews and meta-analyses: the PRISMA statement,evidence/evidence_import_refs_2025_09_12_10_1136_bmj_b2535.md
evidence_import_refs_2025_09_12_10_1136_bmj_f7095,https://doi.org/10.1136/bmj.f7095,Red flags to screen for malignancy and fracture in patients with low back pain: systematic review,evidence/evidence_import_refs_2025_09_12_10_1136_bmj_f7095.md
evidence_import_refs_2025_09_12_10_1136_bmj_g1687,https://doi.org/10.1136/bmj.g1687,Better reporting of interventions: template for intervention description and replication (TIDieR) checklist and guide,evidence/evidence_import_refs_2025_09_12_10_1136_bmj_g1687.md
evidence_import_refs_2025_09_12_10_1136_bmj_l5358,https://doi.org/10.1136/bmj.l5358,Prognostic models for outcome prediction in patients with chronic obstructive pulmonary disease: systematic review and critical appraisal,evidence/evidence_import_refs_2025_09_12_10_1136_bmj_l5358.md
evidence_import_refs_2025_09_12_10_1136_bmj_l540,https://doi.org/10.1136/bmj.l540,"Improve scheduling to perform an extra 291 000 elective operations a year, trusts are told",evidence/evidence_import_refs_2025_09_12_10_1136_bmj_l540.md
evidence_import_refs_2025_09_12_10_1136_bmj_l689,https://doi.org/10.1136/bmj.l689,Benefits and harms of spinal manipulative therapy for the treatment of chronic low back pain: systematic review and meta-analysis of randomised controlled trials,evidence/evidence_import_refs_2025_09_12_10_1136_bmj_l689.md
evidence_import_refs_2025_09_12_10_1136_bmj_n71,https://doi.org/10.1136/bmj.n71,The PRISMA 2020 statement: an updated guideline for reporting systematic reviews,evidence/evidence_import_refs_2025_09_12_10_1136_bmj_n71.md
evidence_import_refs_2025_09_12_10_1136_bmjebm_2024_112974,https://doi.org/10.1136/bmjebm-2024-112974,Analgesic effects of non-surgical and non-interventional treatments for low back pain: a systematic review and meta-analysis of placebo-controlled randomised trials,evidence/evidence_import_refs_2025_09_12_10_1136_bmjebm_2024_112974.md
evidence_import_refs_2025_09_12_10_1136_bmjopen_2016_012901,https://doi.org/10.1136/bmjopen-2016-012901,Generic prognostic factors for musculoskeletal pain in primary care: a systematic review,evidence/evidence_import_refs_2025_09_12_10_1136_bmjopen_2016_012901.md
evidence_import_refs_2025_09_12_10_1136_bmjopen_2017_021358,https://doi.org/10.1136/bmjopen-2017-021358,Conservative care with or without manipulative therapy in the management of back and/or neck pain in Danish children aged 9–15: a randomised controlled trial nested in a school-based cohort,evidence/evidence_import_refs_2025_09_12_10_1136_bmjopen_2017_021358.md
evidence_import_refs_2025_09_12_10_1136_bmjopen_2019_029851,https://doi.org/10.1136/bmjopen-2019-029851,Understanding patient profiles and characteristics of current chiropractic practice: a cross-sectional Ontario Chiropractic Observation and Analysis STudy (O-COAST),evidence/evidence_import_refs_2025_09_12_10_1136_bmjopen_2019_029851.md
evidence_import_refs_2025_09_12_10_1136_bmjopen_2021_057724,https://doi.org/10.1136/bmjopen-2021-057724,Non-operative treatment for lumbar spinal stenosis with neurogenic claudication: an updated systematic review,evidence/evidence_import_refs_2025_09_12_10_1136_bmjopen_2021_057724.md
evidence_import_refs_2025_09_12_10_1136_bmjopen_2023_080646,https://doi.org/10.1136/bmjopen-2023-080646,Guideline-based exercise management for hip and knee osteoarthritis: a cross-sectional comparison of healthcare professional and patient beliefs in Ireland,evidence/evidence_import_refs_2025_09_12_10_1136_bmjopen_2023_080646.md
evidence_import_refs_2025_09_12_10_1136_bmjsem_2016_000181,https://doi.org/10.1136/bmjsem-2016-000181,Inter-rater reliability of the Shoulder Symptom Modification Procedure in people with shoulder pain,evidence/evidence_import_refs_2025_09_12_10_1136_bmjsem_2016_000181.md
evidence_import_refs_2025_09_12_10_1136_bmjsem_2019_000683,https://doi.org/10.1136/bmjsem-2019-000683,Role of the kinetic chain in shoulder rehabilitation: does incorporating the trunk and lower limb into shoulder exercise regimes influence shoulder muscle recruitment patterns? Systematic review of electromyography studies,evidence/evidence_import_refs_2025_09_12_10_1136_bmjsem_2019_000683.md
evidence_import_refs_2025_09_12_10_1136_oem_2007_036046,https://doi.org/10.1136/oem.2007.036046,Psychosocial predictors of failure to return to work in non-chronic non-specific low back pain: a systematic review,evidence/evidence_import_refs_2025_09_12_10_1136_oem_2007_036046.md
evidence_import_refs_2025_09_12_10_1136_rapm_2021_103116,https://doi.org/10.1136/rapm-2021-103116,"Agents of change: the Gaston Labat awardees past, present, and future—the 2021 Gaston Labat Award lecture",evidence/evidence_import_refs_2025_09_12_10_1136_rapm_2021_103116.md
evidence_import_refs_2025_09_12_10_1142_s0192415x91000156,https://doi.org/10.1142/S0192415X91000156,A Comparative Study of Diazepam and Acupuncture in Patients with Osteoarthritis Pain: A Placebo Controlled Study,evidence/evidence_import_refs_2025_09_12_10_1142_s0192415x91000156.md
evidence_import_refs_2025_09_12_10_1148_radiology_200_3_8756939,https://doi.org/10.1148/radiology.200.3.8756939,"Patellar tendinosis (jumper's knee): findings at histopathologic examination, US, and MR imaging. Victorian Institute of Sport Tendon Study Group.",evidence/evidence_import_refs_2025_09_12_10_1148_radiology_200_3_8756939.md
evidence_import_refs_2025_09_12_10_1155_2006_197616,https://doi.org/10.1155/2006/197616,"Children’s Self‐Reports of Pain Intensity: Scale Selection, Limitations and Interpretation",evidence/evidence_import_refs_2025_09_12_10_1155_2006_197616.md
evidence_import_refs_2025_09_12_10_1155_2021_6678184,https://doi.org/10.1155/2021/6678184,Clinical Evidence for the Effects of Manual Therapy on Cancer Pain: A Systematic Review and Meta-Analysis,evidence/evidence_import_refs_2025_09_12_10_1155_2021_6678184.md
evidence_import_refs_2025_09_12_10_1155_2022_4799248,https://doi.org/10.1155/2022/4799248,Logistic Model and Gradient Boosting Machine Model for Physical Therapy of Lumbar Disc Herniation,evidence/evidence_import_refs_2025_09_12_10_1155_2022_4799248.md
evidence_import_refs_2025_09_12_10_11591_edulearn_v19i1_21209,https://doi.org/10.11591/edulearn.v19i1.21209,"The comparative study of general intelligence and scholastic in urban, highland and coastal students",evidence/evidence_import_refs_2025_09_12_10_11591_edulearn_v19i1_21209.md
evidence_import_refs_2025_09_12_10_11591_edulearn_v19i1_21853,https://doi.org/10.11591/edulearn.v19i1.21853,An analysis of first years senior high school students' mental models: a case study on the concept of straight motion,evidence/evidence_import_refs_2025_09_12_10_11591_edulearn_v19i1_21853.md
evidence_import_refs_2025_09_12_10_1177_0194599816689667,https://doi.org/10.1177/0194599816689667,Clinical Practice Guideline: Benign Paroxysmal Positional Vertigo (Update),evidence/evidence_import_refs_2025_09_12_10_1177_0194599816689667.md
evidence_import_refs_2025_09_12_10_1177_0269215514540919,https://doi.org/10.1177/0269215514540919,The probability of spontaneous regression of lumbar herniated disc: a systematic review,evidence/evidence_import_refs_2025_09_12_10_1177_0269215514540919.md
evidence_import_refs_2025_09_12_10_1177_02692155231201048,https://doi.org/10.1177/02692155231201048,Exercise treatments for lumbar spinal stenosis: A systematic review and intervention component analysis of randomised controlled trials,evidence/evidence_import_refs_2025_09_12_10_1177_02692155231201048.md
evidence_import_refs_2025_09_12_10_1177_0333102419869317,https://doi.org/10.1177/0333102419869317,Vestibular migraine: An update on current understanding and future directions,evidence/evidence_import_refs_2025_09_12_10_1177_0333102419869317.md
evidence_import_refs_2025_09_12_10_1177_0363546503261422,https://doi.org/10.1177/0363546503261422,Athletic Injuries of the Wrist and Hand,evidence/evidence_import_refs_2025_09_12_10_1177_0363546503261422.md
evidence_import_refs_2025_09_12_10_1177_0363546519878141,https://doi.org/10.1177/0363546519878141,Partial-Thickness Rotator Cuff Tear by Itself Does Not Cause Shoulder Pain or Muscle Weakness in Baseball Players,evidence/evidence_import_refs_2025_09_12_10_1177_0363546519878141.md
evidence_import_refs_2025_09_12_10_1177_03635465231175151,https://doi.org/10.1177/03635465231175151,Use and Effectiveness of Physical Therapy After Hip Arthroscopy for Femoroacetabular Impingement,evidence/evidence_import_refs_2025_09_12_10_1177_03635465231175151.md
evidence_import_refs_2025_09_12_10_1177_1753193411407671,https://doi.org/10.1177/1753193411407671,Effects of forearm muscles on carpal stability,evidence/evidence_import_refs_2025_09_12_10_1177_1753193411407671.md
evidence_import_refs_2025_09_12_10_1177_1753193415613050,https://doi.org/10.1177/1753193415613050,Conservative management of midcarpal instability,evidence/evidence_import_refs_2025_09_12_10_1177_1753193415613050.md
evidence_import_refs_2025_09_12_10_1177_1758573218798023,https://doi.org/10.1177/1758573218798023,Screening of the cervical spine in subacromial shoulder pain: A systematic review,evidence/evidence_import_refs_2025_09_12_10_1177_1758573218798023.md
evidence_import_refs_2025_09_12_10_1177_2192568220959037,https://doi.org/10.1177/2192568220959037,Prediction Models in Degenerative Spine Surgery: A Systematic Review,evidence/evidence_import_refs_2025_09_12_10_1177_2192568220959037.md
evidence_import_refs_2025_09_12_10_1177_23259671211003675,https://doi.org/10.1177/23259671211003675,Correlation of Ultrasound Findings With Clinical Stages and Impairment in Adhesive Capsulitis of the Shoulder,evidence/evidence_import_refs_2025_09_12_10_1177_23259671211003675.md
evidence_import_refs_2025_09_12_10_1186_1471_2474_10_13,https://doi.org/10.1186/1471-2474-10-13,Depression and anxiety as major determinants of neck pain: a cross-sectional study in general practice,evidence/evidence_import_refs_2025_09_12_10_1186_1471_2474_10_13.md
evidence_import_refs_2025_09_12_10_1186_1471_2474_5_32,https://doi.org/10.1186/1471-2474-5-32,Scoliosis treatment using a combination of manipulative and rehabilitative therapy: a retrospective case series,evidence/evidence_import_refs_2025_09_12_10_1186_1471_2474_5_32.md
evidence_import_refs_2025_09_12_10_1186_1746_1340_16_13,https://doi.org/10.1186/1746-1340-16-13,The Nordic back pain subpopulation program: predicting outcome among chiropractic patients in Finland,evidence/evidence_import_refs_2025_09_12_10_1186_1746_1340_16_13.md
evidence_import_refs_2025_09_12_10_1186_1746_1340_16_8,https://doi.org/10.1186/1746-1340-16-8,Lung cancer metastasis to the scapula and spine: a case report,evidence/evidence_import_refs_2025_09_12_10_1186_1746_1340_16_8.md
evidence_import_refs_2025_09_12_10_1186_2045_709x_20_26,https://doi.org/10.1186/2045-709X-20-26,The effect of spinal manipulative therapy on experimentally induced pain: a systematic literature review,evidence/evidence_import_refs_2025_09_12_10_1186_2045_709x_20_26.md
evidence_import_refs_2025_09_12_10_1186_2045_709x_22_8,https://doi.org/10.1186/2045-709X-22-8,Subtle clinical signs of a meningioma in an adult: a case report,evidence/evidence_import_refs_2025_09_12_10_1186_2045_709x_22_8.md
evidence_import_refs_2025_09_12_10_1186_s10194_018_0854_2,https://doi.org/10.1186/s10194-018-0854-2,The epidemiology of headache disorders: a face-to-face interview of participants in HUNT4,evidence/evidence_import_refs_2025_09_12_10_1186_s10194_018_0854_2.md
evidence_import_refs_2025_09_12_10_1186_s12874_018_0611_x,https://doi.org/10.1186/s12874-018-0611-x,Systematic review or scoping review? Guidance for authors when choosing between a systematic or scoping review approach,evidence/evidence_import_refs_2025_09_12_10_1186_s12874_018_0611_x.md
evidence_import_refs_2025_09_12_10_1186_s12877_023_04011_z,https://doi.org/10.1186/s12877-023-04011-z,"Association between physical performance during sit-to-stand motion and frailty in older adults with cardiometabolic diseases: a cross-sectional, longitudinal study",evidence/evidence_import_refs_2025_09_12_10_1186_s12877_023_04011_z.md
evidence_import_refs_2025_09_12_10_1186_s12891_016_1074_z,https://doi.org/10.1186/s12891-016-1074-z,Classification of patients with low back-related leg pain: a systematic review,evidence/evidence_import_refs_2025_09_12_10_1186_s12891_016_1074_z.md
evidence_import_refs_2025_09_12_10_1186_s12891_019_2543_y,https://doi.org/10.1186/s12891-019-2543-y,Reliability of a new loaded rolling wheel system for measuring spinal stiffness in asymptomatic participants,evidence/evidence_import_refs_2025_09_12_10_1186_s12891_019_2543_y.md
evidence_import_refs_2025_09_12_10_1186_s12891_020_03873_3,https://doi.org/10.1186/s12891-020-03873-3,Changes in pain sensitivity and spinal stiffness in relation to responder status following spinal manipulative therapy in chronic low Back pain: a secondary explorative analysis of a randomized trial,evidence/evidence_import_refs_2025_09_12_10_1186_s12891_020_03873_3.md
evidence_import_refs_2025_09_12_10_1186_s12891_022_05973_8,https://doi.org/10.1186/s12891-022-05973-8,A systematic review of the global prevalence and incidence of shoulder pain,evidence/evidence_import_refs_2025_09_12_10_1186_s12891_022_05973_8.md
evidence_import_refs_2025_09_12_10_1186_s12891_024_07667_9,https://doi.org/10.1186/s12891-024-07667-9,Effect of exercise and manual therapy or kinesiotaping on sEMG and pain perception in chronic low back pain: a randomized trial,evidence/evidence_import_refs_2025_09_12_10_1186_s12891_024_07667_9.md
evidence_import_refs_2025_09_12_10_1186_s12998_014_0047_2,https://doi.org/10.1186/s12998-014-0047-2,"Public health engagement: detection of suspicious skin lesions, screening and referral behaviour of UK based chiropractors",evidence/evidence_import_refs_2025_09_12_10_1186_s12998_014_0047_2.md
evidence_import_refs_2025_09_12_10_1186_s12998_015_0054_y,https://doi.org/10.1186/s12998-015-0054-y,Clinical examination findings as prognostic factors in low back pain: a systematic review of the literature,evidence/evidence_import_refs_2025_09_12_10_1186_s12998_015_0054_y.md
evidence_import_refs_2025_09_12_10_1186_s12998_016_0106_y,https://doi.org/10.1186/s12998-016-0106-y,The boot camp program for lumbar spinal stenosis: a protocol for a randomized controlled trial,evidence/evidence_import_refs_2025_09_12_10_1186_s12998_016_0106_y.md
evidence_import_refs_2025_09_12_10_1186_s12998_017_0140_4,https://doi.org/10.1186/s12998-017-0140-4,Primary prevention in chiropractic practice: a systematic review,evidence/evidence_import_refs_2025_09_12_10_1186_s12998_017_0140_4.md
evidence_import_refs_2025_09_12_10_1186_s12998_017_0153_z,https://doi.org/10.1186/s12998-017-0153-z,The comfort and safety of a novel rolling mechanical indentation device for the measurement of lumbar trunk stiffness in young adults,evidence/evidence_import_refs_2025_09_12_10_1186_s12998_017_0153_z.md
evidence_import_refs_2025_09_12_10_1186_s12998_017_0168_5,https://doi.org/10.1186/s12998-017-0168-5,What are the risks of manual treatment of the spine? A scoping review for clinicians,evidence/evidence_import_refs_2025_09_12_10_1186_s12998_017_0168_5.md
evidence_import_refs_2025_09_12_10_1186_s12998_018_0179_x,https://doi.org/10.1186/s12998-018-0179-x,Effect of chiropractic treatment on primary or early secondary prevention: a systematic review with a pedagogic approach,evidence/evidence_import_refs_2025_09_12_10_1186_s12998_018_0179_x.md
evidence_import_refs_2025_09_12_10_1186_s12998_018_0226_7,https://doi.org/10.1186/s12998-018-0226-7,Manipulation-induced hypoalgesia in musculoskeletal pain populations: a systematic critical review and meta-analysis,evidence/evidence_import_refs_2025_09_12_10_1186_s12998_018_0226_7.md
evidence_import_refs_2025_09_12_10_1186_s12998_021_00371_8,https://doi.org/10.1186/s12998-021-00371-8,The effect of chiropractic care on infantile colic: results from a single-blind randomised controlled trial,evidence/evidence_import_refs_2025_09_12_10_1186_s12998_021_00371_8.md
evidence_import_refs_2025_09_12_10_1186_s12998_021_00392_3,https://doi.org/10.1186/s12998-021-00392-3,Pain trajectories and possible predictors of a favourable course of low back pain in patients consulting musculoskeletal physicians in The Netherlands,evidence/evidence_import_refs_2025_09_12_10_1186_s12998_021_00392_3.md
evidence_import_refs_2025_09_12_10_1186_s13018_022_03017_4,https://doi.org/10.1186/s13018-022-03017-4,The Effect of Intra-articular Injection of Hyaluronic Acid in Frozen Shoulder: a Systematic Review and Meta-analysis of Randomized Controlled Trials,evidence/evidence_import_refs_2025_09_12_10_1186_s13018_022_03017_4.md
evidence_import_refs_2025_09_12_10_1186_s13023_015_0322_x,https://doi.org/10.1186/s13023-015-0322-x,Meier-Gorlin syndrome,evidence/evidence_import_refs_2025_09_12_10_1186_s13023_015_0322_x.md
evidence_import_refs_2025_09_12_10_1186_s40634_020_00307_w,https://doi.org/10.1186/s40634-020-00307-w,The puzzling pathophysiology of frozen shoulders – a scoping review,evidence/evidence_import_refs_2025_09_12_10_1186_s40634_020_00307_w.md
evidence_import_refs_2025_09_12_10_1186_s40814_022_01127_8,https://doi.org/10.1186/s40814-022-01127-8,Are progressive shoulder exercises feasible in patients with glenohumeral osteoarthritis or rotator cuff tear arthropathy?,evidence/evidence_import_refs_2025_09_12_10_1186_s40814_022_01127_8.md
evidence_import_refs_2025_09_12_10_1186_s41512_019_0060_y,https://doi.org/10.1186/s41512-019-0060-y,Methodological standards for the development and evaluation of clinical prediction rules: a review of the literature,evidence/evidence_import_refs_2025_09_12_10_1186_s41512_019_0060_y.md
evidence_import_refs_2025_09_12_10_1196_annals_1351_019,https://doi.org/10.1196/annals.1351.019,Epidemiological Aspects of Rheumatoid Arthritis,evidence/evidence_import_refs_2025_09_12_10_1196_annals_1351_019.md
evidence_import_refs_2025_09_12_10_12659_ajcr_936984,https://doi.org/10.12659/AJCR.936984,Conservative Management of Low Back Pain Related to an Unresectable Aggressive Sacral Hemangioma: A Case Report,evidence/evidence_import_refs_2025_09_12_10_12659_ajcr_936984.md
evidence_import_refs_2025_09_12_10_12659_ajcr_937609,https://doi.org/10.12659/AJCR.937609,Metastatic Recurrent Breast Cancer Identified in the Chiropractic Office: Case Report and Literature Review,evidence/evidence_import_refs_2025_09_12_10_12659_ajcr_937609.md
evidence_import_refs_2025_09_12_10_12775_mbs_2016_008,https://doi.org/10.12775/MBS.2016.008,Tendinopathy of the long head of the biceps tendon – physical examination confronted with shoulder arthroscopy findings,evidence/evidence_import_refs_2025_09_12_10_12775_mbs_2016_008.md
evidence_import_refs_2025_09_12_10_12968_hmed_2019_0051,https://doi.org/10.12968/hmed.2019.0051,Assessing wrist pain: a simple guide,evidence/evidence_import_refs_2025_09_12_10_12968_hmed_2019_0051.md
evidence_import_refs_2025_09_12_10_12982_jams_2024_050,https://doi.org/10.12982/jams.2024.050,Factors associated with musculoskeletal pain in ambulatory individuals with spinal cord injury,evidence/evidence_import_refs_2025_09_12_10_12982_jams_2024_050.md
evidence_import_refs_2025_09_12_10_1371_journal_pmed_1001380,https://doi.org/10.1371/journal.pmed.1001380,Prognosis Research Strategy (PROGRESS) 2: Prognostic Factor Research,evidence/evidence_import_refs_2025_09_12_10_1371_journal_pmed_1001380.md
evidence_import_refs_2025_09_12_10_1371_journal_pmed_1001381,https://doi.org/10.1371/journal.pmed.1001381,Prognosis Research Strategy (PROGRESS) 3: Prognostic Model Research,evidence/evidence_import_refs_2025_09_12_10_1371_journal_pmed_1001381.md
evidence_import_refs_2025_09_12_10_1371_journal_pone_0032844,https://doi.org/10.1371/journal.pone.0032844,Search Filters for Finding Prognostic and Diagnostic Prediction Studies in Medline to Enhance Systematic Reviews,evidence/evidence_import_refs_2025_09_12_10_1371_journal_pone_0032844.md
evidence_import_refs_2025_09_12_10_1371_journal_pone_0178621,https://doi.org/10.1371/journal.pone.0178621,Effective treatment options for musculoskeletal pain in primary care: A systematic overview of current evidence,evidence/evidence_import_refs_2025_09_12_10_1371_journal_pone_0178621.md
evidence_import_refs_2025_09_12_10_1371_journal_pone_0265970,https://doi.org/10.1371/journal.pone.0265970,Derivation of clinical prediction rules for identifying patients with non-acute low back pain who respond best to a lumbar stabilization exercise program at post-treatment and six-month follow-up,evidence/evidence_import_refs_2025_09_12_10_1371_journal_pone_0265970.md
evidence_import_refs_2025_09_12_10_1371_journal_pone_0306993,https://doi.org/10.1371/journal.pone.0306993,Patients’ experiences with musculoskeletal spinal pain: A qualitative systematic review protocol,evidence/evidence_import_refs_2025_09_12_10_1371_journal_pone_0306993.md
evidence_import_refs_2025_09_12_10_1503_cmaj_090449,https://doi.org/10.1503/cmaj.090449,"AGREE II: advancing guideline development, reporting and evaluation in health care",evidence/evidence_import_refs_2025_09_12_10_1503_cmaj_090449.md
evidence_import_refs_2025_09_12_10_1589_jpts_28_1219,https://doi.org/10.1589/jpts.28.1219,Acute effect of scapular proprioceptive neuromuscular facilitation (PNF) techniques and classic exercises in adhesive capsulitis: a randomized controlled trial,evidence/evidence_import_refs_2025_09_12_10_1589_jpts_28_1219.md
evidence_import_refs_2025_09_12_10_20944_preprints202406_1887_v1,https://doi.org/10.20944/preprints202406.1887.v1,Ammonia Emissions and Building-Related Mitigation Strategies in Dairy Barns: A Review,evidence/evidence_import_refs_2025_09_12_10_20944_preprints202406_1887_v1.md
evidence_import_refs_2025_09_12_10_21105_joss_01686,https://doi.org/10.21105/joss.01686,Welcome to the Tidyverse,evidence/evidence_import_refs_2025_09_12_10_21105_joss_01686.md
evidence_import_refs_2025_09_12_10_21203_rs_3_rs_536100_v1,https://doi.org/10.21203/rs.3.rs-536100/v1,Comparison of Prevalence of Degenerative Findings on Lumbar MRI among Sciatica Patients classified using the McKenzie Method.,evidence/evidence_import_refs_2025_09_12_10_21203_rs_3_rs_536100_v1.md
evidence_import_refs_2025_09_12_10_2144_fsoa_2020_0145,https://doi.org/10.2144/fsoa-2020-0145,Frozen Shoulder: Overview of Clinical Presentation and Review of the Current Evidence Base for Management Strategies,evidence/evidence_import_refs_2025_09_12_10_2144_fsoa_2020_0145.md
